Time (s),Fᵧ (N),rᵧ (m),vᵧ (m/s),aᵧ (m/s²)
0.5099999904632568,-0.5152284502983093,0,0,0
0.5199999809265137,-0.5152284502983093,0,0,0
0.5299999713897705,-0.5152284502983093,0,0,0
0.5400000214576721,-0.5152284502983093,0,0,0
0.550000011920929,-0.5152284502983093,0,0,0
0.5600000023841858,-0.5152284502983093,0,0,0
0.5699999928474426,-0.5152284502983093,0,0,0
0.5799999833106995,-0.5152284502983093,0,0,0
0.5899999737739563,-0.5152284502983093,0,0,0
0.6000000238418579,-0.5152284502983093,0,0,0
0.6100000143051147,-0.5152284502983093,0,0,0
0.6200000047683716,-0.5159711837768555,0,0,0
0.6299999952316284,-0.5182227492332458,0,0,0
0.6399999856948853,-0.5197237133979797,0,0,0
0.6499999761581421,-0.5204740166664124,0,0,0
0.6600000262260437,-0.5212328433990479,0,0,0
0.6700000166893005,-0.5189981460571289,0,0,0
0.6800000071525574,-0.5174887776374817,0,0,0
0.6899999976158142,-0.5167295932769775,0,0,0
0.699999988079071,-0.5152372717857361,0,0,0
0.7099999785423279,-0.5152284502983093,0,0,0
0.7200000286102295,-0.5152284502983093,0,0,0
0.7300000190734863,-0.5152284502983093,0,0,0
0.7400000095367432,-0.5152284502983093,0,0,0
0.75,-0.5144874453544617,0,0,0
0.7599999904632568,-0.5137273669242859,0,0,0
0.7699999809265137,-0.5137273669242859,0,0,0
0.7799999713897705,-0.5137273669242859,0,0,0
0.7900000214576721,-0.5159590244293213,0,0,0
0.800000011920929,-0.5182205438613892,0,0,0
0.8100000023841858,-0.5182306170463562,0,0,0
0.8199999928474426,-0.5197213888168335,0,0,0
0.8299999833106995,-0.5189917683601379,0,0,0
0.8399999737739563,-0.5167401432991028,0,0,0
0.8500000238418579,-0.5167295932769775,0,0,0
0.8600000143051147,-0.5159899592399597,0,0,0
0.8700000047683716,-0.5152284502983093,0,0,0
0.8799999952316284,-0.5152284502983093,0,0,0
0.8899999856948853,-0.516718327999115,0,0,0
0.8999999761581421,-0.5167295336723328,0,0,0
0.9100000262260437,-0.5167295336723328,0,0,0
0.9200000166893005,-0.5167295932769775,0,0,0
0.9300000071525574,-0.5159908533096313,0,0,0
0.9399999976158142,-0.5152284502983093,0,0,0
0.949999988079071,-0.5152284502983093,0,0,0
0.9599999785423279,-0.5167174339294434,0,0,0
0.9700000286102295,-0.5182183980941772,0,0,0
0.9800000190734863,-0.5182306170463562,0,0,0
0.9900000095367432,-0.518230676651001,0,0,0
1,-0.5174928903579712,0,0,0
1.0099999904632568,-0.5159918665885925,0,0,0
1.0199999809265137,-0.516716718673706,0,0,0
1.0299999713897705,-0.5182176232337952,0,0,0
1.0399999618530273,-0.5182306170463562,0,0,0
1.0499999523162842,-0.518230676651001,0,0,0
1.059999942779541,-0.5174936056137085,0,0,0
1.0700000524520874,-0.5159926414489746,0,0,0
1.0800000429153442,-0.5167158842086792,0,0,0
1.090000033378601,-0.5167295336723328,0,0,0
1.100000023841858,-0.5167295336723328,0,0,0
1.1100000143051147,-0.5167295932769775,0,0,0
1.1200000047683716,-0.5159932971000671,0,0,0
1.1299999952316284,-0.5152284502983093,0,0,0
1.1399999856948853,-0.5152284502983093,0,0,0
1.149999976158142,-0.5152284502983093,0,0,0
1.159999966621399,-0.5152284502983093,0,0,0
1.1699999570846558,-0.5152284502983093,0,0,0
1.1799999475479126,-0.5152284502983093,0,0,0
1.190000057220459,-0.5152284502983093,0,0,0
1.2000000476837158,-0.5167143940925598,0,0,0
1.2100000381469727,-0.5167295336723328,0,0,0
1.2200000286102295,-0.5167295336723328,0,0,0
1.2300000190734863,-0.5167295932769775,0,0,0
1.2400000095367432,-0.5159947872161865,0,0,0
1.25,-0.5167137384414673,0,0,0
1.2599999904632568,-0.5167295336723328,0,0,0
1.2699999809265137,-0.5167295336723328,0,0,0
1.2799999713897705,-0.5167295932769775,0,0,0
1.2899999618530273,-0.515995442867279,0,0,0
1.2999999523162842,-0.5152284502983093,0,0,0
1.309999942779541,-0.5152284502983093,0,0,0
1.3200000524520874,-0.5152284502983093,0,0,0
1.3300000429153442,-0.5159620642662048,0,0,0
1.340000033378601,-0.5167295336723328,0,0,0
1.350000023841858,-0.5167295336723328,0,0,0
1.3600000143051147,-0.5167295336723328,0,0,0
1.3700000047683716,-0.5182132720947266,0,0,0
1.3799999952316284,-0.5167470574378967,0,0,0
1.3899999856948853,-0.5167295336723328,0,0,0
1.399999976158142,-0.5167295932769775,0,0,0
1.409999966621399,-0.5159969925880432,0,0,0
1.4199999570846558,-0.5152284502983093,0,0,0
1.4299999475479126,-0.5152284502983093,0,0,0
1.440000057220459,-0.5152284502983093,0,0,0
1.4500000476837158,-0.5152284502983093,0,0,0
1.4600000381469727,-0.5159603953361511,0,0,0
1.4700000286102295,-0.5167295932769775,0,0,0
1.4800000190734863,-0.5182119011878967,0,0,0
1.4900000095367432,-0.5197128653526306,0,0,0
1.5,-0.5212138295173645,0,0,0
1.5099999904632568,-0.5197509527206421,0,0,0
1.5199999809265137,-0.5204823613166809,0,0,0
1.5299999713897705,-0.5190007090568542,0,0,0
1.5399999618530273,-0.5174997448921204,0,0,0
1.5499999523162842,-0.5167295932769775,0,0,0
1.559999942779541,-0.515998899936676,0,0,0
1.5700000524520874,-0.5152284502983093,0,0,0
1.5800000429153442,-0.5167095065116882,0,0,0
1.590000033378601,-0.5167295336723328,0,0,0
1.600000023841858,-0.5167295336723328,0,0,0
1.6100000143051147,-0.5167295932769775,0,0,0
1.6200000047683716,-0.5159996747970581,0,0,0
1.6299999952316284,-0.5152284502983093,0,0,0
1.6399999856948853,-0.5167087316513062,0,0,0
1.649999976158142,-0.5167295336723328,0,0,0
1.659999966621399,-0.5167295336723328,0,0,0
1.6699999570846558,-0.5167295932769775,0,0,0
1.6799999475479126,-0.5160004496574402,0,0,0
1.690000057220459,-0.5152284502983093,0,0,0
1.7000000476837158,-0.5152284502983093,0,0,0
1.7100000381469727,-0.5152284502983093,0,0,0
1.7200000286102295,-0.5152284502983093,0,0,0
1.7300000190734863,-0.5152284502983093,0,0,0
1.7400000095367432,-0.5152284502983093,0,0,0
1.75,-0.5152284502983093,0,0,0
1.7599999904632568,-0.5152284502983093,0,0,0
1.7699999809265137,-0.5152284502983093,0,0,0
1.7799999713897705,-0.5152284502983093,0,0,0
1.7899999618530273,-0.5152284502983093,0,0,0
1.7999999523162842,-0.5152284502983093,0,0,0
1.809999942779541,-0.5152284502983093,0,0,0
1.8200000524520874,-0.5159558057785034,0,0,0
1.8300000429153442,-0.5174568295478821,0,0,0
1.840000033378601,-0.5204354524612427,0,0,0
1.850000023841858,-0.5212328433990479,0,0,0
1.8600000143051147,-0.5227102637290955,0,0,0
1.8700000047683716,-0.5219833254814148,0,0,0
1.8799999952316284,-0.5227339267730713,0,0,0
1.8899999856948853,-0.5234603881835938,0,0,0
1.899999976158142,-0.5257118940353394,0,0,0
1.909999966621399,-0.5293914675712585,0,0,0
1.9199999570846558,-0.5412775278091431,0,0,0
1.9299999475479126,-0.558465301990509,0,0,0
1.940000057220459,-0.5772027373313904,0,0,0
1.9500000476837158,-0.5959896445274353,0,0,0
1.9600000381469727,-0.6103483438491821,0,0,0
1.9700000286102295,-0.6150010824203491,0,0,0
1.9800000190734863,-0.6180030107498169,0,0,0
1.9900000095367432,-0.6195291876792908,0,0,0
2,-0.6217807531356812,0,0,0
2.009999990463257,-0.6218062043190002,0,0,0
2.0199999809265137,-0.6218062043190002,0,0,0
2.0299999713897705,-0.6218062043190002,0,0,0
2.0399999618530273,-0.6218062043190002,0,0,0
2.049999952316284,-0.6240056753158569,0,0,0
2.059999942779541,-0.6292067766189575,0,0,0
2.069999933242798,-0.6359348297119141,0,0,0
2.0799999237060547,-0.6456383466720581,0,0,0
2.0899999141693115,-0.6590940356254578,0,0,0
2.0999999046325684,-0.6733266115188599,0,0,0
2.109999895095825,-0.6897835731506348,0,0,0
2.119999885559082,-0.7092692255973816,0,0,0
2.130000114440918,-0.7287818789482117,0,0,0
2.140000104904175,-0.7512421607971191,0,0,0
2.1500000953674316,-0.7759535312652588,0,0,0
2.1600000858306885,-0.7985227704048157,0,0,0
2.1700000762939453,-0.820314347743988,0,0,0
2.180000066757202,-0.8391318321228027,0,0,0
2.190000057220459,-0.8564208745956421,0,0,0
2.200000047683716,-0.8692628741264343,0,0,0
2.2100000381469727,-0.8768799901008606,0,0,0.048587676137685776
2.2200000286102295,-0.8836344480514526,0,0,0.13793018460273743
2.2300000190734863,-0.8852201700210571,0,0,0.209364652633667
2.240000009536743,-0.8837759494781494,0,0,0.2606108486652374
2.25,-0.8852198719978333,0,0,0.29166877269744873
2.259999990463257,-0.8867497444152832,0.00010683470463845879,0.010681651532649994,0.3025384545326233
2.2699999809265137,-0.888192892074585,0.000324742664815858,0.021788978949189186,0.3417559564113617
2.2799999713897705,-0.890444278717041,0.0005469270399771631,0.02221843972802162,0.35302281379699707
2.2899999618530273,-0.8927249312400818,0.0007691114442422986,0.02221843972802162,0.3340073525905609
2.299999952316284,-0.8935046792030334,0.0009912957902997732,0.02221843972802162,0.23619918525218964
2.309999942779541,-0.8964480757713318,0.0012134802527725697,0.02221843972802162,0.11584004014730453
2.319999933242798,-0.8994202613830566,0.0015423857839778066,0.032888736575841904,0.033484313637018204
2.3299999237060547,-0.9024815559387207,0.0018756623612716794,0.03332765772938728,0.00120200973469764
2.3399999141693115,-0.9032318592071533,0.0022089388221502304,0.03332765772938728,-0.029085541144013405
2.3499999046325684,-0.9054834246635437,0.002435551257804036,0.022663036361336708,-0.05937309190630913
2.359999895095825,-0.9077048301696777,0.002657735487446189,0.02221843972802162,-0.13811933994293213
2.369999885559082,-0.9092358350753784,0.0028799199499189854,0.02221843972802162,-0.20919612050056458
2.380000114440918,-0.9158693552017212,0.003102104412391782,0.02221843972802162,-0.16360746324062347
2.390000104904175,-0.9219036102294922,0.0033242888748645782,0.02221843972802162,-0.10344162583351135
2.4000000953674316,-0.9279074668884277,0.003546473104506731,0.02221843972802162,-0.08160597085952759
2.4100000858306885,-0.9339113831520081,0.00366210681386292,0.01156516745686531,-0.051731131970882416
2.4200000762939453,-0.9384758472442627,0.003773198928683996,0.01110921986401081,-0.021443579345941544
2.430000066757202,-0.940727174282074,0.003990803845226765,0.021758709102869034,0.008843970485031605
2.440000057220459,-0.9429785013198853,0.004212988540530205,0.02221843972802162,0.08752144128084183
2.450000047683716,-0.9460117220878601,0.004328697454184294,0.011572734452784061,0.1586119830608368
2.4600000381469727,-0.9467621445655823,0.004546246025711298,0.021753033623099327,0.2196083962917328
2.4700000286102295,-0.951202392578125,0.004768430255353451,0.02221843972802162,0.21247370541095734
2.4800000190734863,-0.9534851312637329,0.004990614950656891,0.02221843972802162,0.18303565680980682
2.490000009536743,-0.9572376608848572,0.005319198593497276,0.03285657614469528,0.1914256364107132
2.5,-0.9609583020210266,0.005652475170791149,0.03332765772938728,0.14351549744606018
2.509999990463257,-0.9647426605224609,0.005985751282423735,0.03332765772938728,0.035040564835071564
2.5199999809265137,-0.9684630036354065,0.006319028325378895,0.03332765772938728,0.02062848210334778
2.5299999713897705,-0.9715293049812317,0.006652304902672768,0.03332765772938728,-0.04744241386651993
2.5399999618530273,-0.9737484455108643,0.0069855814799666405,0.03332765772938728,-0.11811336129903793
2.549999952316284,-0.976750373840332,0.007212572265416384,0.022700874134898186,-0.08253456652164459
2.559999942779541,-0.9797524213790894,0.0074347564950585365,0.02221843972802162,-0.09043791145086288
2.569999933242798,-0.9849404692649841,0.007763189263641834,0.03284144029021263,-0.09087812900543213
2.5799999237060547,-0.9887584447860718,0.007990237325429916,0.022706549614667892,-0.0812242180109024
2.5899999141693115,-0.9932284951210022,0.008212421089410782,0.02221843972802162,-0.013215229846537113
2.5999999046325684,-0.9969808459281921,0.008540796115994453,0.032835762947797775,0.057455722242593765
2.609999895095825,-0.9992985725402832,0.008767900057137012,0.0227122250944376,0.021990414708852768
2.619999885559082,-1.0015166997909546,0.008990084752440453,0.02221843972802162,-0.018392983824014664
2.630000114440918,-1.0060198307037354,0.009212268516421318,0.02221843972802162,-0.0009045166661962867
2.640000104904175,-1.0082712173461914,0.009540568105876446,0.0328281968832016,-0.07714873552322388
2.6500000953674316,-1.010522484779358,0.009873845614492893,0.03332765772938728,-0.14827367663383484
2.6600000858306885,-1.0128077268600464,0.010101044550538063,0.022721683606505394,-0.1514635533094406
2.6700000762939453,-1.01359224319458,0.010323228314518929,0.02221843972802162,-0.19001726806163788
2.680000066757202,-1.015059232711792,0.010545413009822369,0.02221843972802162,-0.2689475417137146
2.690000057220459,-1.0158095359802246,0.010661576874554157,0.011618140153586864,-0.3304443359375
2.700000047683716,-1.0173105001449585,0.010772667825222015,0.01110921986401081,-0.3139532506465912
2.7100000381469727,-1.0180954933166504,0.010883760638535023,0.01110921986401081,-0.2648668885231018
2.7200000286102295,-1.0180954933166504,0.01099485345184803,0.01110921986401081,-0.2432771474123001
2.7300000190734863,-1.020277500152588,0.010999999940395355,0.0005164879257790744,-0.20382921397686005
2.740000009536743,-1.0218132734298706,0.010999999940395355,0,-0.14419302344322205
2.75,-1.021848201751709,0.010999999940395355,0,-0.12211662530899048
2.759999990463257,-1.023314118385315,0.010999999940395355,0,-0.09230197221040726
2.7699999809265137,-1.02556574344635,0.010999999940395355,0,-0.05239318311214447
2.7799999713897705,-1.0256010293960571,0.010999999940395355,0,-0.002390262670814991
2.7899999618530273,-1.0263158082962036,0.010999999940395355,0,0
2.799999952316284,-1.027816891670227,0.010999999940395355,0,0
2.809999942779541,-1.0271378755569458,0.010999999940395355,0,0
2.819999933242798,-1.0271021127700806,0.010999999940395355,0,0
2.8299999237060547,-1.0271021127700806,0.010999999940395355,0,0
2.8399999141693115,-1.0271021127700806,0.010999999940395355,0,0
2.8499999046325684,-1.0278161764144897,0.010999999940395355,0,0
2.859999895095825,-1.028603196144104,0.010999999940395355,0,0
2.869999885559082,-1.028603196144104,0.010999999940395355,0,0
2.880000114440918,-1.028603196144104,0.010999999940395355,0,0
2.890000104904175,-1.029316782951355,0.010999999940395355,0,0
2.9000000953674316,-1.0308178663253784,0.010999999940395355,0,0
2.9100000858306885,-1.0316053628921509,0.010999999940395355,0,0
2.9200000762939453,-1.0337824821472168,0.010999999940395355,0,0
2.930000066757202,-1.0367845296859741,0.010999999940395355,0,0
2.940000057220459,-1.0368592739105225,0.010999999940395355,0,0
2.950000047683716,-1.036859154701233,0.010999999940395355,0,0.04795141890645027
2.9600000381469727,-1.03907310962677,0.010999999940395355,0,0.08884210884571075
2.9700000286102295,-1.0391108989715576,0.010999999940395355,0,0.11963866651058197
2.9800000190734863,-1.0398235321044922,0.010999999940395355,0,0.14034108817577362
2.990000009536743,-1.041324496269226,0.010999999940395355,0,0.1509493887424469
3,-1.042113184928894,0.011105434969067574,0.010541650466620922,0.1514635533094406
3.009999990463257,-1.042113184928894,0.011216526851058006,0.01110921986401081,0.14188358187675476
3.0199999809265137,-1.0428252220153809,0.011327619664371014,0.01110921986401081,0.12220948934555054
3.0299999713897705,-1.0457886457443237,0.011438712477684021,0.01110921986401081,0.14032389223575592
3.0399999618530273,-1.0480787754058838,0.011549803428351879,0.01110921986401081,0.09349194169044495
3.049999952316284,-1.0502914190292358,0.011660896241664886,0.01110921986401081,0.033439602702856064
3.059999942779541,-1.053293228149414,0.011771989054977894,0.01110921986401081,0.02072134055197239
3.069999933242798,-1.0541218519210815,0.011883080936968327,0.01110921986401081,0.010625490918755531
3.0799999237060547,-1.0541218519210815,0.012099456042051315,0.021635735407471657,0.0005296409362927079
3.0899999141693115,-1.0562946796417236,0.012216375209391117,0.01169381570070982,-0.009566209279000759
3.0999999046325684,-1.0585857629776,0.012327468022704124,0.01110921986401081,-0.01966205984354019
3.109999895095825,-1.0600866079330444,0.012438558042049408,0.01110921986401081,0.01805594004690647
3.119999885559082,-1.06229829788208,0.012549650855362415,0.01110921986401081,0.0010730387875810266
3.130000114440918,-1.0631284713745117,0.012660743668675423,0.01110921986401081,-0.0191186610609293
3.140000104904175,-1.0609569549560547,0.012771835550665855,0.01110921986401081,0.01803530566394329
3.1500000953674316,-1.0601263046264648,0.012882928363978863,0.01110921986401081,0.010639248415827751
3.1600000858306885,-1.0615870952606201,0.013099150732159615,0.021620599552989006,0.0005433978512883186
3.1700000762939453,-1.0623375177383423,0.013216222636401653,0.01170895155519247,-0.009552452713251114
3.180000066757202,-1.0652990341186523,0.013327314518392086,0.01110921986401081,-0.019648302346467972
3.190000057220459,-1.0683009624481201,0.013438407331705093,0.01110921986401081,-0.02974415384232998
3.200000047683716,-1.0698424577713013,0.013549499213695526,0.01110921986401081,-0.0875764712691307
3.2100000381469727,-1.0728036165237427,0.013660592027008533,0.01110921986401081,-0.138605996966362
3.2200000286102295,-1.0750961303710938,0.013771683908998966,0.01110921986401081,-0.12227827310562134
3.2300000190734863,-1.0773063898086548,0.013882775790989399,0.01110921986401081,-0.14025510847568512
3.240000009536743,-1.0803083181381226,0.013993869535624981,0.01110921986401081,-0.15090639889240265
3.25,-1.0811415910720825,0.014000000432133675,0.0006148665561340749,-0.1514635533094406
3.259999990463257,-1.081141471862793,0.014000000432133675,0,-0.141926571726799
3.2699999809265137,-1.0826009511947632,0.014000000432133675,0,-0.12229546904563904
3.2799999713897705,-1.082642674446106,0.014000000432133675,0,-0.0925702303647995
3.2899999618530273,-1.082642674446106,0.014000000432133675,0,-0.052750859409570694
3.299999952316284,-1.084101676940918,0.014000000432133675,0,-0.0028373622335493565
3.309999942779541,-1.0848520994186401,0.014000000432133675,0,0
3.319999933242798,-1.0878117084503174,0.014000000432133675,0,0
3.3299999237060547,-1.0908137559890747,0.014000000432133675,0,0
3.3399999141693115,-1.0923997163772583,0.014000000432133675,0,0
3.3499999046325684,-1.0923569202423096,0.014000000432133675,0,0
3.359999895095825,-1.0924426317214966,0.014000000432133675,0,0
3.369999885559082,-1.0916491746902466,0.014000000432133675,0,0
3.380000114440918,-1.0916491746902466,0.014000000432133675,0,0
3.390000104904175,-1.0931071043014526,0.014000000432133675,0,0
3.4000000953674316,-1.0924431085586548,0.014000000432133675,0,0
3.4100000858306885,-1.0923998355865479,0.014000000432133675,0,0
3.4200000762939453,-1.0916491746902466,0.014000000432133675,0,0
3.430000066757202,-1.0916491746902466,0.014000000432133675,0,0
3.440000057220459,-1.0916491746902466,0.014000000432133675,0,0
3.450000047683716,-1.0931062698364258,0.014000000432133675,0,0.04752151668071747
3.4600000381469727,-1.0946072340011597,0.014000000432133675,0,0.08849818259477615
3.4700000286102295,-1.0946513414382935,0.014000000432133675,0,0.11938071995973587
3.4800000190734863,-1.0953574180603027,0.014000000432133675,0,0.14016912877559662
3.490000009536743,-1.0954464673995972,0.014000000432133675,0,0.1508634090423584
3.5,-1.0946513414382935,0.014104487374424934,0.010447056032717228,0.1514635533094406
3.509999990463257,-1.0961077213287354,0.014215580187737942,0.01110921986401081,0.14196956157684326
3.5199999809265137,-1.0961525440216064,0.014326672069728374,0.01110921986401081,0.16984277963638306
3.5299999713897705,-1.0961525440216064,0.014437764883041382,0.01110921986401081,0.18114922940731049
3.5399999618530273,-1.098313808441162,0.014548856765031815,0.01110921986401081,0.12482330203056335
3.549999952316284,-1.0991545915603638,0.014659948647022247,0.01110921986401081,0.054761093109846115
3.559999942779541,-1.1013156175613403,0.014771041460335255,0.01110921986401081,0.03151707351207733
3.569999933242798,-1.1050224304199219,0.014986489899456501,0.021543031558394432,0.011325373314321041
3.5799999237060547,-1.1088205575942993,0.015208673663437366,0.02221843972802162,0.03854341432452202
3.5899999141693115,-1.1103671789169312,0.015326539985835552,0.011788411065936089,0.05935073643922806
3.5999999046325684,-1.1111634969711304,0.01543763279914856,0.01110921986401081,0.07006392627954483
3.609999895095825,-1.11116361618042,0.015548724681138992,0.01110921986401081,0.023299043998122215
3.619999885559082,-1.111867904663086,0.015659818425774574,0.01110921986401081,-0.027180209755897522
3.630000114440918,-1.1133688688278198,0.015875153243541718,0.02153168059885502,0.026547392830252647
3.640000104904175,-1.115620493888855,0.016097337007522583,0.02221843972802162,0.08712249249219894
3.6500000953674316,-1.1178253889083862,0.01631952077150345,0.02221843972802162,0.09087812900543213
3.6600000858306885,-1.118669033050537,0.01643752120435238,0.01180165447294712,0.08140993863344193
3.6700000762939453,-1.1193727254867554,0.01654861308634281,0.01110921986401081,0.014515257440507412
3.680000066757202,-1.121624231338501,0.016763852909207344,0.021522222086787224,-0.05615569278597832
3.690000057220459,-1.1252827644348145,0.01698603853583336,0.02221843972802162,-0.022733287885785103
3.700000047683716,-1.127581000328064,0.017208220437169075,0.02221843972802162,0.017650112509727478
3.7100000381469727,-1.131333589553833,0.01743040420114994,0.02221843972802162,0.10533148050308228
3.7200000286102295,-1.1336324214935303,0.017548516392707825,0.011813005432486534,0.08269964903593063
3.7300000190734863,-1.1351335048675537,0.017659610137343407,0.01110921986401081,0.04295594245195389
3.740000009536743,-1.1365865468978882,0.017874732613563538,0.02151087112724781,0.09711688756942749
3.75,-1.1403392553329468,0.018096918240189552,0.02221843972802162,0.14823928475379944
3.759999990463257,-1.1433411836624146,0.01842309720814228,0.032616306096315384,0.23652251064777374
3.7699999809265137,-1.1463432312011719,0.01865239627659321,0.02293168567121029,0.30848661065101624
3.7799999713897705,-1.1507980823516846,0.018874581903219223,0.02221843972802162,0.25633931159973145
3.7899999618530273,-1.1538481712341309,0.019200706854462624,0.03261062875390053,0.17687256634235382
3.799999952316284,-1.1568500995635986,0.019533982500433922,0.03332765772938728,0.13388222455978394
3.809999942779541,-1.1605539321899414,0.01997116208076477,0.04371606558561325,0.08405642211437225
3.819999933242798,-1.1658073663711548,0.0204155296087265,0.04443687945604324,0.1279839426279068
3.8299999237060547,-1.170310378074646,0.020756036043167114,0.034052252769470215,0.0651957094669342
3.8399999141693115,-1.1755146980285645,0.021089311689138412,0.03332765772938728,-0.014912485145032406
3.8499999046325684,-1.1815185546875,0.02142258919775486,0.03332765772938728,-0.048501696437597275
3.859999895095825,-1.1853692531585693,0.021755864843726158,0.03332765772938728,-0.07878924906253815
3.869999885559082,-1.188371181488037,0.022192930802702904,0.04370471462607384,-0.005323923192918301
3.880000114440918,-1.1928248405456543,0.022533530369400978,0.03406171500682831,0.07544288039207458
3.890000104904175,-1.195876121520996,0.022866809740662575,0.03332765772938728,0.05249463766813278
3.9000000953674316,-1.1988780498504639,0.023200085386633873,0.03332765772938728,0.02220708690583706
3.9100000858306885,-1.2018799781799316,0.02353336289525032,0.03332765772938728,-0.05520646646618843
3.9200000762939453,-1.2048819065093994,0.023970331996679306,0.04369525611400604,-0.07943238317966461
3.930000066757202,-1.2078838348388672,0.024414697661995888,0.04443687945604324,-0.04309350997209549
3.940000057220459,-1.2108856439590454,0.024755410850048065,0.03407306596636772,-0.04981032386422157
3.950000047683716,-1.214587688446045,0.025088686496019363,0.03332765772938728,-0.05990617349743843
3.9600000381469727,-1.22054123878479,0.025318345054984093,0.022967630997300148,-0.1170850396156311
3.9700000286102295,-1.2243947982788086,0.025644129142165184,0.03257657587528229,-0.12117084115743637
3.9800000190734863,-1.2273967266082764,0.02597740665078163,0.03332765772938728,-0.06469185650348663
3.990000009536743,-1.232548713684082,0.02631068229675293,0.03332765772938728,0.05235191062092781
4,-1.236402988433838,0.026643957942724228,0.03332765772938728,0.11704377084970474
4.010000228881836,-1.2401041984558105,0.026873711496591568,0.022977089509367943,0.12117084115743637
4.019999980926514,-1.2446070909500122,0.02719940058887005,0.032567113637924194,0.064733125269413
4.03000020980835,-1.2498606443405151,0.027532678097486496,0.03332765772938728,0.05118085443973541
4.039999961853027,-1.2543635368347168,0.027969421818852425,0.043672554194927216,0.041085004806518555
4.050000190734863,-1.2581157684326172,0.028413789346814156,0.04443687945604324,0.030989153310656548
4.059999942779541,-1.2626186609268188,0.02875473164021969,0.03409576788544655,0.02089330181479454
4.070000171661377,-1.26712167263031,0.029088005423545837,0.03332765772938728,-0.045588668435811996
4.079999923706055,-1.271676778793335,0.029421282932162285,0.03332765772938728,-0.06927978247404099
4.090000152587891,-1.2760753631591797,0.029754560440778732,0.03332765772938728,-0.0894714817404747
4.099999904632568,-1.2820791006088257,0.03008783794939518,0.03332765772938728,-0.0063453735783696175
4.110000133514404,-1.2880829572677612,0.030421115458011627,0.03332765772938728,0.08451727777719498
4.119999885559082,-1.2919403314590454,0.030754391103982925,0.03332765772938728,0.0720999464392662
4.130000114440918,-1.2963907718658447,0.031087666749954224,0.03332765772938728,0.05190825089812279
4.139999866485596,-1.299445390701294,0.03142094239592552,0.03332765772938728,0.07864479720592499
4.150000095367432,-1.3024471998214722,0.03185747563838959,0.04365174099802971,0.0526287667453289
4.159999847412109,-1.3068971633911133,0.03230184689164162,0.04443687945604324,0.06925226747989655
4.170000076293945,-1.312097430229187,0.032642997801303864,0.03411657735705376,0.03316102549433708
4.179999828338623,-1.3181012868881226,0.03297627344727516,0.03332765772938728,0.039671480655670166
4.190000057220459,-1.3226574659347534,0.033412735909223557,0.04364417493343353,-0.006494980771094561
4.199999809265137,-1.3279110193252563,0.03375393897294998,0.03412225469946861,-0.05697423219680786
4.210000038146973,-1.330966591835022,0.03419036045670509,0.043640390038490295,-0.004343743436038494
